2RXS  J163546.8+650151   248.94502	  65.03104	 24.36 	  38.53413	  81.27702	    6.78	   22.86	  8.458233	  0.0127	  0.0047	 1806.18	   9.999	   9.999	   9.999	   9.999
2RXS  J163806.7+650212   249.52827	  65.03678	  9.10 	  38.29941	  81.51093	   14.58	   24.83	  7.437727	  0.0133	  0.0040	 1864.31	   0.000	   0.000	  -1.000	   0.986
2RXS  J164618.7+645836   251.57800	  64.97672	 18.16 	  37.49206	  82.30532	    7.07	   21.12	  7.902558	  0.0094	  0.0035	 2243.84	  -1.000	   0.222	  -1.000	   0.739
2RXS  J170232.6+645242   255.63602	  64.87856	 10.51 	  35.85207	  83.87421	    8.81	   23.68	  8.922219	  0.0075	  0.0028	 3174.28	   1.000	   0.726	   0.371	   0.250
2RXS  J163047.1+645438   247.69656	  64.91066	 20.03 	  39.07183	  80.73941	   15.75	   43.87	 10.025417	  0.0258	  0.0059	 1698.37	   0.413	   0.176	  -0.096	   0.142
2RXS  J162618.3+645225   246.57648	  64.87377	 13.30 	  39.52880	  80.28104	    7.88	   19.26	  7.034720	  0.0119	  0.0043	 1620.76	   1.000	   0.450	  -0.219	   0.182
2RXS  J165713.2+645157   254.30502	  64.86611	  5.77 	  36.40534	  83.34572	   53.83	   65.99	 10.965355	  0.0237	  0.0039	 2787.28	   0.443	   0.166	   0.174	   0.123
2RXS  J165125.6+645214   252.85680	  64.87072	  7.07 	  36.99971	  82.77505	   48.22	   66.50	 11.125630	  0.0266	  0.0044	 2504.24	   0.006	   0.131	   0.036	   0.154
2RXS  J165408.7+645100   253.53625	  64.85024	  5.61 	  36.72594	  83.03634	   89.06	  104.10	 13.150015	  0.0397	  0.0050	 2619.44	   0.291	   0.100	   0.383	   0.094
2RXS  J170040.4+644537   255.16862	  64.76031	 12.30 	  36.07202	  83.64510	    9.04	   27.07	  9.436349	  0.0088	  0.0031	 3091.21	   0.067	   0.280	   0.238	   0.288
2RXS  J165803.3+644626   254.51404	  64.77407	 11.83 	  36.34059	  83.39328	    7.72	   19.68	  7.477488	  0.0068	  0.0026	 2895.09	  -0.228	   0.202	   0.207	   0.291
2RXS  J165131.3+644612   252.88083	  64.77025	  8.99 	  37.01608	  82.74761	   16.50	   27.14	  7.735986	  0.0108	  0.0031	 2512.28	   1.000	   0.360	   0.300	   0.151
2RXS  J164915.1+644249   252.31308	  64.71364	 11.24 	  37.26468	  82.50182	   29.07	   48.08	  9.526399	  0.0198	  0.0039	 2433.57	  -0.161	   0.180	   0.637	   0.256
2RXS  J171012.8+701527   257.55347	  70.25760	  8.04 	  33.89581	  84.13264	   48.84	   65.29	 10.896545	  0.0239	  0.0040	 2731.81	   0.118	   0.118	   0.344	   0.135
2RXS  J175355.7+701648   268.48242	  70.28013	  8.49 	  30.25205	  86.23924	   29.34	   67.87	 13.010798	  0.0114	  0.0022	 5976.70	   0.428	   0.133	   0.525	   0.113
2RXS  J172144.2+701716   260.43423	  70.28804	 14.63 	  32.94098	  84.88593	    9.61	   26.25	  8.023456	  0.0087	  0.0027	 3015.96	  -1.000	   1.310	   1.000	   1.158
2RXS  J174819.0+701611   267.07919	  70.26974	  5.41 	  30.72510	  86.13956	  286.65	  332.82	 22.739120	  0.0645	  0.0044	 5161.97	   9.999	   9.999	   9.999	   9.999
2RXS  J175945.2+701129   269.93863	  70.19163	 12.20 	  29.76471	  86.36903	   20.62	   57.75	 12.776696	  0.0094	  0.0021	 6165.53	  -0.591	   0.222	   1.000	   0.574
2RXS  J173856.0+701745   264.73373	  70.29594	 11.93 	  31.50915	  85.79623	    6.63	   20.52	  8.804738	  0.0058	  0.0025	 3529.94	   9.999	   9.999	   9.999	   9.999
2RXS  J175130.6+701415   267.87790	  70.23777	 16.36 	  30.45863	  86.24146	   25.56	  117.09	 16.902445	  0.0204	  0.0029	 5736.64	  -0.259	   0.086	   0.055	   0.140
2RXS  J174402.1+701528   266.00912	  70.25782	  5.26 	  31.08594	  86.02391	   78.09	  105.65	 13.975259	  0.0245	  0.0032	 4303.52	  -0.203	   0.108	   0.164	   0.165
2RXS  J175541.3+700955   268.92239	  70.16533	 10.20 	  30.11015	  86.37371	   22.69	   58.49	 12.107888	  0.0093	  0.0019	 6271.89	   0.485	   0.217	   0.417	   0.163
2RXS  J174926.2+700840   267.35947	  70.14469	 14.11 	  30.64090	  86.28688	    7.76	   32.56	 11.644627	  0.0059	  0.0021	 5481.15	  -0.363	   0.231	  -1.000	   0.569
2RXS  J172941.5+700929   262.42307	  70.15817	 15.11 	  32.30249	  85.45157	    9.07	   23.10	  7.920553	  0.0072	  0.0025	 3199.42	  -1.000	   1.267	   1.000	   0.746
2RXS  J174704.5+700647   266.76895	  70.11316	 24.62 	  30.84357	  86.25394	    9.46	   39.44	 11.719300	  0.0079	  0.0023	 4991.83	   0.001	   0.342	   1.000	   0.478
2RXS  J174832.9+700551   267.13715	  70.09756	  2.98 	  30.72009	  86.30953	  447.57	  370.03	 22.799538	  0.0691	  0.0043	 5358.33	   0.214	   0.091	   0.283	   0.095
2RXS  J173742.0+700646   264.42505	  70.11296	 13.18 	  31.63609	  85.89833	    6.73	   20.23	  8.065626	  0.0057	  0.0023	 3577.93	   9.999	   9.999	   9.999	   9.999
2RXS  J175610.7+700156   269.04477	  70.03231	  5.64 	  30.07554	  86.51060	   40.60	   69.96	 12.609625	  0.0108	  0.0019	 6496.00	   0.650	   0.238	  -0.163	   0.142
2RXS  J173956.2+700552   264.98438	  70.09795	  6.70 	  31.44908	  86.01019	   43.62	   69.13	 11.832021	  0.0185	  0.0032	 3743.37	   0.439	   0.126	  -0.017	   0.109
2RXS  J175804.0+695933   269.51672	  69.99272	 11.86 	  29.91625	  86.56338	    7.90	   25.09	  9.264392	  0.0038	  0.0014	 6560.72	   1.000	   0.697	   0.564	   0.298
2RXS  J171923.2+700301   259.84708	  70.05053	 16.94 	  33.18390	  84.88670	    8.62	   24.58	  8.162597	  0.0079	  0.0026	 3116.06	  -0.359	   0.172	  -0.026	   0.330
2RXS  J172411.5+700027   261.04810	  70.00776	 10.19 	  32.78986	  85.22843	   21.22	   42.95	  9.937131	  0.0132	  0.0031	 3244.81	   0.851	   0.151	   0.004	   0.105
2RXS  J173931.7+700050   264.88214	  70.01397	 20.93 	  31.49375	  86.06476	    6.59	   27.59	  9.662745	  0.0073	  0.0026	 3773.36	   9.999	   9.999	   9.999	   9.999
2RXS  J170906.5+695415   257.27710	  69.90442	 12.28 	  34.07402	  84.23479	    8.44	   16.44	  6.267193	  0.0061	  0.0023	 2678.77	   0.294	   1.174	   0.093	   1.032
2RXS  J175612.9+695522   269.05392	  69.92294	  6.72 	  30.07790	  86.61965	   77.10	  145.45	 17.376795	  0.0217	  0.0026	 6691.22	   0.066	   0.091	   0.342	   0.106
2RXS  J174651.3+695838   266.71417	  69.97734	  9.71 	  30.87431	  86.37450	   17.25	   49.57	 12.011606	  0.0098	  0.0024	 5060.52	   0.363	   0.425	  -0.653	   0.357
2RXS  J171737.6+695630   259.40704	  69.94189	 10.98 	  33.35373	  84.83163	   12.61	   25.92	  7.879627	  0.0084	  0.0025	 3103.00	  -1.000	   0.708	   0.000	   0.000
2RXS  J174521.5+695659   266.33975	  69.94982	 10.23 	  31.00458	  86.35122	   22.48	   52.72	 11.340629	  0.0112	  0.0024	 4706.70	  -0.249	   0.234	   0.058	   0.370
2RXS  J172416.5+695652   261.06897	  69.94781	 19.75 	  32.79384	  85.27364	   22.46	   62.90	 12.019969	  0.0192	  0.0037	 3278.65	   0.466	   0.107	   0.125	   0.101
2RXS  J173418.1+695619   263.57568	  69.93883	 13.57 	  31.94707	  85.87189	   10.10	   29.35	  8.837707	  0.0084	  0.0025	 3484.00	   1.000	   0.924	   0.515	   0.366
2RXS  J173123.6+695549   262.84851	  69.93050	  9.47 	  32.19506	  85.71832	   10.85	   26.96	  8.823687	  0.0079	  0.0026	 3410.16	   0.652	   0.172	   0.298	   0.113
2RXS  J173020.4+695524   262.58527	  69.92346	  4.68 	  32.28540	  85.66291	  162.14	  162.58	 15.841557	  0.0478	  0.0047	 3401.59	   0.333	   0.086	   0.003	   0.085
2RXS  J175408.0+694832   268.53336	  69.80897	  5.08 	  30.26291	  86.70658	   81.40	  130.53	 16.114101	  0.0195	  0.0024	 6690.33	   0.172	   0.148	  -0.013	   0.149
2RXS  J171048.2+694649   257.70102	  69.78036	  6.85 	  33.96235	  84.42290	   27.92	   37.41	  8.450558	  0.0135	  0.0031	 2763.33	   0.182	   0.390	   0.759	   0.424
2RXS  J175927.9+694515   269.86646	  69.75420	  9.37 	  29.80520	  86.80614	    9.15	   30.00	  9.833158	  0.0043	  0.0014	 6950.36	   0.000	   0.000	  -1.000	   3.641
2RXS  J172027.2+694916   260.11349	  69.82126	  9.61 	  33.14054	  85.09885	   12.73	   25.62	  8.029251	  0.0079	  0.0025	 3248.05	   1.000	   1.037	  -1.000	   0.353
2RXS  J173506.3+695038   263.77658	  69.84411	 11.76 	  31.89181	  85.98906	   10.25	   26.50	  8.377271	  0.0073	  0.0023	 3608.22	  -1.000	   0.557	  -1.000	   7.834
2RXS  J175029.6+694730   267.62357	  69.79188	 13.73 	  30.57750	  86.65088	    7.11	   29.72	 10.504777	  0.0049	  0.0017	 6076.35	   0.488	   0.464	   0.134	   0.282
2RXS  J172110.8+694800   260.29517	  69.80006	  7.66 	  33.08322	  85.16163	   33.51	   47.34	  9.661581	  0.0144	  0.0029	 3281.43	   1.000	   0.573	  -0.764	   0.240
2RXS  J174714.4+694452   266.81036	  69.74795	 12.78 	  30.86128	  86.60005	   10.45	   33.86	 10.411709	  0.0064	  0.0020	 5276.81	   1.000	   0.661	  -0.409	   0.246
2RXS  J172956.3+694438   262.48495	  69.74402	 13.54 	  32.34779	  85.76852	    9.06	   23.09	  8.125146	  0.0065	  0.0023	 3552.11	   0.608	   0.774	   1.000	   0.493
2RXS  J172207.7+694303   260.53223	  69.71755	 12.73 	  33.01859	  85.27689	   13.55	   30.48	  8.804420	  0.0091	  0.0026	 3345.77	   0.531	   0.370	   0.163	   0.230
2RXS  J175845.7+693734   269.69049	  69.62636	  0.00 	  29.87076	  86.93220	   10.47	   40.72	  0.000000	  0.0056	  0.0000	 7260.30	   0.403	   0.199	   0.394	   0.158
2RXS  J174159.8+694311   265.49921	  69.71976	 12.10 	  31.31605	  86.42612	    7.90	   24.75	  8.813542	  0.0058	  0.0021	 4291.13	   1.000	   2.000	   1.000	   0.712
2RXS  J173632.4+694143   264.13501	  69.69542	 10.36 	  31.78872	  86.18251	    9.33	   24.37	  8.517527	  0.0064	  0.0022	 3820.72	   0.583	   0.463	   1.000	   0.268
2RXS  J172400.1+694026   261.00058	  69.67407	  4.40 	  32.86695	  85.43172	  194.43	  176.46	 15.879640	  0.0512	  0.0046	 3445.77	   0.372	   0.075	   0.100	   0.077
2RXS  J175755.1+693424   269.47974	  69.57338	  4.52 	  29.94615	  86.98112	  161.40	  211.91	 19.292475	  0.0286	  0.0026	 7410.76	   0.601	   0.103	   0.171	   0.078
2RXS  J175640.7+693446   269.16962	  69.57972	 16.91 	  30.05401	  86.96519	   10.32	   40.96	 11.763125	  0.0056	  0.0016	 7373.50	   0.390	   0.185	   0.074	   0.152
2RXS  J172647.2+693745   261.69675	  69.62928	  9.41 	  32.63647	  85.64656	   25.42	   50.27	 10.349459	  0.0141	  0.0029	 3557.30	   0.908	   0.207	   0.183	   0.132
2RXS  J174214.8+693629   265.56204	  69.60833	  8.84 	  31.30608	  86.53333	   26.11	   57.95	 11.947228	  0.0131	  0.0027	 4435.27	  -0.320	   0.108	   0.020	   0.191
2RXS  J173108.0+693603   262.78369	  69.60104	  7.84 	  32.26727	  85.94305	   19.46	   32.14	  8.389374	  0.0087	  0.0023	 3700.74	   1.000	   2.035	   1.000	   1.006
2RXS  J171116.1+693009   257.81744	  69.50270	  7.53 	  33.98838	  84.58987	   74.23	   95.81	 12.650017	  0.0335	  0.0044	 2860.80	   0.897	   0.158	  -0.070	   0.106
2RXS  J171649.6+693228   259.20676	  69.54129	 20.33 	  33.50587	  84.99533	    7.47	   22.07	  7.871509	  0.0071	  0.0025	 3092.73	   1.000	   0.600	   1.000	   0.207
2RXS  J172256.5+693411   260.73557	  69.56993	 17.18 	  32.97674	  85.42223	    7.21	   23.71	  8.707634	  0.0069	  0.0025	 3441.19	   0.788	   0.338	   0.431	   0.185
2RXS  J175120.4+693134   267.83511	  69.52613	  9.87 	  30.52245	  86.92657	    9.32	   30.55	 10.333736	  0.0046	  0.0016	 6624.81	   0.969	   1.039	  -1.000	   0.410
2RXS  J173643.0+693421   264.17932	  69.57259	  9.70 	  31.78916	  86.28870	   18.83	   41.01	 10.042547	  0.0104	  0.0025	 3958.64	  -0.588	   0.220	  -1.000	   0.534
2RXS  J170853.8+692514   257.22430	  69.42073	  8.82 	  34.21000	  84.43861	   25.35	   47.98	 10.363479	  0.0170	  0.0037	 2826.61	   0.122	   0.115	  -0.336	   0.129
2RXS  J171903.9+692932   259.76627	  69.49232	  7.95 	  33.32429	  85.18733	   30.51	   50.57	 10.247571	  0.0156	  0.0032	 3232.23	  -0.222	   0.186	   1.000	   0.321
2RXS  J173551.9+692840   263.96661	  69.47799	  9.26 	  31.87509	  86.31425	   21.77	   47.88	 10.864859	  0.0120	  0.0027	 3981.62	   0.190	   0.205	   0.066	   0.195
2RXS  J171345.2+692342   258.43863	  69.39526	 19.11 	  33.80043	  84.83291	    8.81	   27.32	  8.856572	  0.0091	  0.0030	 2993.03	   0.161	   0.187	  -0.301	   0.201
2RXS  J175724.5+692206   269.35214	  69.36860	 21.78 	  29.99887	  87.18166	    6.90	   38.37	 12.923083	  0.0049	  0.0016	 7861.04	  -0.185	   0.123	  -0.187	   0.182
2RXS  J172704.6+692700   261.76938	  69.45001	 11.08 	  32.64150	  85.78136	   26.99	   54.59	 11.099236	  0.0148	  0.0030	 3685.32	  -0.130	   0.197	  -1.000	   0.314
2RXS  J174727.5+692459   266.86478	  69.41665	 10.64 	  30.86982	  86.91273	   28.19	   70.64	 13.120547	  0.0124	  0.0023	 5702.41	   0.708	   0.228	   0.258	   0.128
2RXS  J173205.8+692622   263.02420	  69.43961	  9.08 	  32.20790	  86.11650	   39.04	   66.99	 11.512506	  0.0173	  0.0030	 3871.77	   0.446	   0.170	   0.414	   0.142
2RXS  J172518.3+692440   261.32666	  69.41123	 14.13 	  32.80136	  85.68314	    6.56	   19.99	  8.060846	  0.0055	  0.0022	 3623.25	   9.999	   9.999	   9.999	   9.999
2RXS  J171139.2+692002   257.91336	  69.33412	 16.21 	  33.99457	  84.69505	    8.25	   19.70	  7.389904	  0.0067	  0.0025	 2961.32	  -0.544	   0.294	   0.445	   0.818
2RXS  J174007.2+692325   265.03006	  69.39055	 10.72 	  31.51475	  86.61386	   15.69	   38.80	 10.027078	  0.0088	  0.0023	 4429.13	  -1.000	   0.696	   1.000	   5.832
2RXS  J171754.6+692016   259.47760	  69.33793	  9.03 	  33.45484	  85.18108	   12.41	   21.67	  7.152980	  0.0068	  0.0022	 3206.97	   1.000	   1.972	   0.381	   0.717
2RXS  J173511.3+692236   263.79712	  69.37685	 16.91 	  31.94733	  86.35050	    6.69	   23.61	  8.428802	  0.0058	  0.0021	 4071.93	   9.999	   9.999	   9.999	   9.999
2RXS  J175852.3+691543   269.71796	  69.26210	 12.12 	  29.87353	  87.29655	    8.40	   33.48	 11.281851	  0.0041	  0.0014	 8132.46	   0.000	   0.000	  -1.000	   8.682
2RXS  J172239.9+692032   260.66626	  69.34241	 13.12 	  33.04250	  85.53407	    8.18	   21.02	  7.809493	  0.0060	  0.0022	 3514.15	   0.782	   0.587	  -0.284	   0.303
2RXS  J175301.1+691744   268.25473	  69.29561	  9.12 	  30.38924	  87.18787	   14.06	   45.52	 12.232627	  0.0061	  0.0017	 7402.45	   1.000	   1.729	   1.000	   0.792
2RXS  J171522.5+691730   258.84402	  69.29180	 11.22 	  33.68334	  85.00764	   13.06	   30.82	  9.260277	  0.0099	  0.0030	 3111.54	   1.000	   0.440	  -0.579	   0.213
2RXS  J174746.5+691742   266.94391	  69.29520	 11.92 	  30.85166	  87.03502	   15.30	   45.88	 11.298010	  0.0077	  0.0019	 5952.34	   0.833	   2.141	   0.662	   0.921
2RXS  J174526.0+691818   266.35840	  69.30523	  3.93 	  31.05707	  86.93460	  201.98	  231.76	 19.444023	  0.0435	  0.0036	 5333.44	   0.529	   0.073	  -0.164	   0.064
2RXS  J172431.6+691832   261.13196	  69.30904	 12.24 	  32.88674	  85.68822	   13.68	   33.41	  9.481201	  0.0091	  0.0026	 3659.15	  -0.643	   0.307	   0.069	   0.999
2RXS  J173849.3+691822   264.70551	  69.30639	  9.82 	  31.63800	  86.61208	   10.57	   26.79	  8.745399	  0.0061	  0.0020	 4409.93	  -0.123	   0.251	  -0.073	   0.335
2RXS  J175701.0+691234   269.25436	  69.20953	 13.07 	  30.03964	  87.33641	    8.58	   35.75	 11.562829	  0.0043	  0.0014	 8250.68	  -0.542	   0.230	   0.734	   0.754
2RXS  J175340.2+691332   268.41769	  69.22583	 11.10 	  30.33544	  87.26941	    8.03	   31.73	 10.787847	  0.0041	  0.0014	 7683.82	   0.000	   0.000	   1.000	   3.568
2RXS  J171459.6+691334   258.74857	  69.22614	 17.79 	  33.73040	  85.00779	    6.71	   23.48	  8.688356	  0.0075	  0.0028	 3138.39	   9.999	   9.999	   9.999	   9.999
2RXS  J175904.6+690913   269.76944	  69.15370	 22.01 	  29.85862	  87.40557	    9.37	   42.46	 13.216427	  0.0051	  0.0016	 8405.84	  -1.000	   1.182	   0.000	   0.000
2RXS  J175144.9+691219   267.93738	  69.20531	  8.64 	  30.50678	  87.24413	   10.52	   32.29	 10.670008	  0.0045	  0.0015	 7184.83	  -0.723	   0.152	  -0.151	   0.605
2RXS  J173701.6+691501   264.25681	  69.25040	 16.22 	  31.80229	  86.55311	    6.65	   25.98	  9.753631	  0.0060	  0.0023	 4304.45	   9.999	   9.999	   9.999	   9.999
2RXS  J174104.3+691314   265.26804	  69.22070	  9.86 	  31.44949	  86.80079	   23.51	   58.08	 12.260746	  0.0123	  0.0026	 4721.41	  -0.298	   0.110	   0.300	   0.192
2RXS  J174305.8+691234   265.77438	  69.20950	 22.65 	  31.27186	  86.91179	    7.29	   32.91	 11.017056	  0.0066	  0.0022	 4994.78	   1.000	   0.375	  -0.333	   0.152
2RXS  J173127.4+691245   262.86441	  69.21263	 10.88 	  32.29663	  86.22970	   16.04	   36.63	  9.541089	  0.0091	  0.0024	 4044.32	  -0.384	   0.178	  -0.535	   0.375
2RXS  J175819.2+690634   269.58005	  69.10962	 11.02 	  29.92745	  87.44621	   43.16	  119.68	 17.155354	  0.0140	  0.0020	 8547.36	   0.655	   0.341	   0.304	   0.209
2RXS  J175744.6+690612   269.43622	  69.10343	 19.55 	  29.97891	  87.44845	   10.25	   49.03	 13.678444	  0.0057	  0.0016	 8566.90	   0.816	   0.287	   0.140	   0.138
2RXS  J175435.7+690457   268.64905	  69.08273	  8.58 	  30.26044	  87.42711	   19.57	   52.89	 12.152390	  0.0065	  0.0015	 8187.94	   0.606	   0.240	   0.258	   0.146
2RXS  J174017.6+690852   265.07346	  69.14790	 10.21 	  31.52600	  86.81733	   23.60	   55.87	 12.258504	  0.0118	  0.0026	 4733.03	  -0.140	   0.182	   0.561	   0.266
2RXS  J175917.1+690221   269.82141	  69.03920	  9.36 	  29.84342	  87.52061	   27.95	   77.71	 14.777156	  0.0089	  0.0017	 8738.13	   0.210	   0.136	   0.114	   0.143
2RXS  J173918.0+690833   264.82520	  69.14277	 10.67 	  31.61440	  86.76603	   13.78	   33.82	  9.355569	  0.0073	  0.0020	 4612.70	   0.905	   1.509	   1.000	   0.721
2RXS  J174226.9+690756   265.61221	  69.13245	  5.76 	  31.33677	  86.94361	   40.94	   67.76	 12.358433	  0.0135	  0.0025	 5007.22	   0.622	   0.208	   0.172	   0.124
2RXS  J171814.0+690501   259.55835	  69.08387	 19.17 	  33.47787	  85.32910	    6.88	   22.18	  8.425339	  0.0066	  0.0025	 3380.39	   9.999	   9.999	   9.999	   9.999
2RXS  J174348.8+690518   265.95355	  69.08845	 22.13 	  31.21981	  87.04805	    6.64	   26.91	  9.528148	  0.0051	  0.0018	 5266.10	   9.999	   9.999	   9.999	   9.999
2RXS  J173634.6+690409   264.14444	  69.06935	  9.58 	  31.86410	  86.65883	   12.78	   28.33	  8.966374	  0.0063	  0.0020	 4492.42	  -0.228	   0.230	  -0.673	   0.404
2RXS  J173801.3+690225   264.50549	  69.04036	 24.11 	  31.73941	  86.76848	    8.86	   24.65	  9.028647	  0.0053	  0.0019	 4630.24	   1.000	   1.249	   1.000	   0.536
2RXS  J171026.9+685543   257.61240	  68.92882	 20.98 	  34.19204	  84.75724	   12.71	   43.82	 10.639940	  0.0135	  0.0033	 3255.72	   0.857	   0.240	   0.169	   0.132
2RXS  J175013.3+685832   267.55542	  68.97579	 19.29 	  30.65723	  87.41436	    6.56	   30.60	 11.596651	  0.0042	  0.0016	 7203.53	   9.999	   9.999	   9.999	   9.999
2RXS  J171541.2+685631   258.92188	  68.94211	  7.73 	  33.72992	  85.18650	   39.95	   61.44	 11.042850	  0.0179	  0.0032	 3439.22	   0.949	   0.207	   0.372	   0.121
2RXS  J171119.7+685302   257.83246	  68.88411	  9.94 	  34.12512	  84.84720	   10.17	   23.92	  8.215484	  0.0072	  0.0025	 3326.88	   1.000	   0.440	   0.539	   0.193
2RXS  J175928.3+685033   269.86810	  68.84270	  9.54 	  29.83191	  87.71748	   14.98	   46.95	 12.109323	  0.0050	  0.0013	 9439.84	  -1.000	   2.578	   0.000	   0.000
2RXS  J174133.3+685638   265.38898	  68.94400	 11.72 	  31.43496	  87.04736	    8.66	   27.69	  9.564080	  0.0054	  0.0019	 5156.63	  -0.036	   0.241	   0.327	   0.291
2RXS  J175511.3+685227   268.79715	  68.87422	  7.00 	  30.21685	  87.64208	   26.73	   62.77	 12.887561	  0.0071	  0.0015	 8832.44	   0.376	   0.392	  -0.364	   0.272
2RXS  J173626.2+685709   264.10938	  68.95256	 15.12 	  31.89081	  86.73263	    8.29	   26.10	  9.101855	  0.0057	  0.0020	 4600.52	   1.000	   0.370	   0.859	   0.173
2RXS  J175351.9+685221   268.46664	  68.87277	  8.67 	  30.33593	  87.61615	   33.32	   86.67	 14.995250	  0.0102	  0.0018	 8511.88	   0.179	   0.133	   0.252	   0.129
2RXS  J171900.6+685233   259.75272	  68.87607	  6.11 	  33.45031	  85.48517	  116.08	  136.36	 14.847440	  0.0373	  0.0041	 3657.24	  -0.048	   0.078	  -0.109	   0.104
2RXS  J175703.5+684923   269.26474	  68.82314	  3.44 	  30.05026	  87.72047	  259.19	  313.20	 22.999357	  0.0335	  0.0025	 9356.33	  -0.007	   0.067	  -0.245	   0.084
2RXS  J172138.7+685201   260.41150	  68.86711	  8.74 	  33.21876	  85.70095	   12.36	   27.26	  8.630732	  0.0072	  0.0023	 3780.72	   0.647	   0.351	  -0.453	   0.219
2RXS  J174243.3+685243   265.68079	  68.87875	  7.75 	  31.33682	  87.16329	   38.14	   76.95	 13.147371	  0.0142	  0.0024	 5416.11	   0.866	   0.247	   0.367	   0.127
2RXS  J174619.9+684944   266.58313	  68.82912	 17.22 	  31.01686	  87.38794	   23.34	   86.51	 15.414844	  0.0138	  0.0025	 6249.77	   0.186	   0.113	   0.119	   0.122
2RXS  J175239.3+684647   268.16406	  68.77991	  8.45 	  30.44978	  87.67402	   11.42	   37.42	 11.036289	  0.0045	  0.0013	 8404.42	   0.281	   0.202	  -0.049	   0.170
2RXS  J171043.8+684418   257.68277	  68.73834	 16.77 	  34.21080	  84.84644	   49.14	  173.48	 18.475235	  0.0498	  0.0053	 3485.78	   0.930	   0.106	   0.124	   0.071
2RXS  J172941.5+684742   262.42313	  68.79518	  8.48 	  32.51422	  86.36070	   35.53	   60.40	 11.067987	  0.0136	  0.0025	 4443.55	   0.854	   0.288	   0.390	   0.163
2RXS  J175734.0+684122   269.39200	  68.68965	  3.15 	  30.00863	  87.85856	  196.85	  233.71	 20.281492	  0.0237	  0.0021	 9840.53	   0.380	   0.099	   0.062	   0.087
2RXS  J171038.6+684059   257.66119	  68.68320	  7.34 	  34.23092	  84.85683	   38.24	   63.14	 11.674175	  0.0177	  0.0033	 3575.34	   9.999	   9.999	   9.999	   9.999
2RXS  J173256.8+684550   263.23672	  68.76414	 11.94 	  32.22705	  86.61761	    7.40	   20.12	  8.033959	  0.0043	  0.0017	 4653.31	  -0.001	   0.211	   0.823	   0.289
2RXS  J173657.5+684522   264.23993	  68.75624	  1.23 	  31.86750	  86.90161	 6004.85	 2419.38	 51.475170	  0.4936	  0.0105	 4901.15	  -0.277	   0.016	  -0.183	   0.027
2RXS  J173451.5+684515   263.71484	  68.75441	 16.33 	  32.05658	  86.75919	    9.10	   27.62	  8.891330	  0.0058	  0.0019	 4765.76	  -1.000	   0.747	   0.000	   0.000
2RXS  J174838.7+684211   267.16138	  68.70315	  3.75 	  30.81730	  87.60121	  151.17	  193.74	 18.826227	  0.0268	  0.0026	 7237.56	   0.598	   0.084	   0.440	   0.067
2RXS  J172402.5+684305   261.01068	  68.71824	 12.31 	  33.03170	  85.96220	   10.27	   27.26	  8.728444	  0.0066	  0.0021	 4119.57	   1.000	   0.553	  -0.291	   0.235
2RXS  J175613.5+683829   269.05627	  68.64162	  6.38 	  30.13234	  87.88832	   35.06	   77.03	 13.620054	  0.0079	  0.0014	 9767.21	   1.000	   0.677	   0.315	   0.269
2RXS  J171046.4+683643   257.69370	  68.61212	 15.76 	  34.23544	  84.89025	   10.27	   32.36	 10.219829	  0.0088	  0.0028	 3666.26	   0.340	   0.206	  -0.316	   0.171
2RXS  J172716.1+684125   261.81732	  68.69031	  8.89 	  32.74728	  86.23141	   23.21	   44.91	 10.292575	  0.0102	  0.0023	 4389.36	   1.000	   1.348	   1.000	   0.440
2RXS  J172008.8+683822   260.03671	  68.63968	 15.83 	  33.39416	  85.67838	    6.67	   23.02	  8.715000	  0.0058	  0.0022	 3997.50	   9.999	   9.999	   9.999	   9.999
2RXS  J171614.3+683636   259.05984	  68.61015	  2.06 	  33.74915	  85.36079	  789.65	  470.26	 24.270313	  0.1215	  0.0063	 3869.48	   0.737	   0.034	   0.288	   0.038
2RXS  J172320.3+683748   260.83459	  68.63025	 12.57 	  33.10989	  85.94545	    9.00	   29.25	  9.594137	  0.0070	  0.0023	 4202.16	   0.841	   0.295	   0.348	   0.150
2RXS  J171133.8+683240   257.89105	  68.54464	 17.01 	  34.18023	  84.97942	    9.73	   28.24	  9.306368	  0.0075	  0.0025	 3786.07	   0.286	   0.297	  -0.008	   0.254
2RXS  J173522.5+683815   263.84390	  68.63756	 12.23 	  32.02458	  86.86931	    6.83	   25.28	  9.604458	  0.0051	  0.0019	 4979.83	   9.999	   9.999	   9.999	   9.999
2RXS  J174700.3+683626   266.75140	  68.60740	  1.69 	  30.97297	  87.60833	 2753.61	 1561.76	 43.038475	  0.2267	  0.0062	 6889.39	   0.284	   0.022	   0.123	   0.026
2RXS  J172140.0+683452   260.41681	  68.58123	 29.63 	  33.26854	  85.82877	   15.24	   69.44	 14.301414	  0.0166	  0.0034	 4181.55	   0.389	   0.251	   0.293	   0.197
2RXS  J175835.9+682933   269.64990	  68.49277	  8.97 	  29.92015	  88.06334	    9.14	   30.46	 10.277433	  0.0028	  0.0010	10799.08	   1.000	   3.276	   1.000	   1.109
2RXS  J172008.0+683337   260.03339	  68.56043	  7.90 	  33.41006	  85.70893	   52.84	   83.82	 12.763793	  0.0203	  0.0031	 4135.89	   0.581	   0.144	   0.268	   0.111
