	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT	SNR-Einstein	SNR-ROSAT
   103.7	    1.40	62.702279	62.673590	  210.284622	  210.289950	    2.31	   12.10
     9.8	    0.22	62.718401	62.715740	  187.419432	  187.418260	    5.27	   18.47
    36.6	    0.50	62.735385	62.741120	  273.802686	  273.784390	    2.87	    9.85
    24.9	    0.46	62.741798	62.748190	  280.225431	  280.231170	    3.16	    7.59
     3.5	    0.07	62.767621	62.766950	  217.712812	  217.714360	    3.51	    6.82
    56.7	    1.06	62.786464	62.778490	  222.533198	  222.562910	    3.41	    8.93
   111.6	    1.53	62.833212	62.824270	  269.007616	  268.942630	    2.18	    3.81
    13.2	    0.40	62.880868	62.883330	  188.136269	  188.130330	    7.11	   14.35
    68.7	    0.93	62.882355	62.863810	  272.807643	  272.817470	    2.95	   12.12
    55.9	    1.03	62.897560	62.886140	  221.654123	  221.677200	    3.89	   11.31
    33.8	    0.97	62.943988	62.935540	  123.662492	  123.653440	    6.11	   17.73
    13.8	    0.45	62.981607	62.978300	  189.410724	  189.415050	   13.00	    6.27
    30.1	    0.40	63.106178	63.111150	  222.412275	  222.427120	    2.24	   13.98
    56.3	    1.83	63.142263	63.127900	  215.709371	  215.695710	    8.00	    7.01
   147.9	    1.99	63.159835	63.135210	  223.061261	  222.988450	    2.93	   14.81
    34.9	    1.12	63.194955	63.186470	  189.234062	  189.244450	   10.17	    8.12
    59.2	    0.81	63.196387	63.180660	  221.287299	  221.276570	    2.85	    8.83
    44.2	    1.44	63.198595	63.189890	  216.338316	  216.357500	   19.29	    6.90
   100.0	    1.35	63.214862	63.239350	  264.477601	  264.506650	    2.17	   10.75
   116.7	    1.57	63.229604	63.235840	  279.865909	  279.795290	    2.49	   13.28
    20.4	    0.27	63.233023	63.235660	  268.974299	  268.985410	    2.45	   13.36
    55.6	    0.67	63.266093	63.281370	  189.312909	  189.318050	    2.88	   39.74
    45.9	    1.34	63.313148	63.300500	  106.114935	  106.111450	    7.35	   16.33
    12.4	    0.20	63.352457	63.350660	  279.566001	  279.559450	    3.40	   31.34
    32.3	    0.78	63.492169	63.489520	  221.530552	  221.511340	    4.03	    6.56
    64.1	    0.87	63.495316	63.477790	  269.374132	  269.367000	    2.08	    9.21
   176.3	    2.39	63.526270	63.494190	  270.310068	  270.227080	    2.00	   10.33
    24.2	    0.77	63.560719	63.556380	  106.360242	  106.371780	    9.30	    9.18
   185.6	    2.51	63.584250	63.538810	  220.582790	  220.528150	    2.75	   11.77
    71.8	    0.98	63.587239	63.594300	  269.870086	  269.828120	    2.41	    7.59
   168.0	    2.29	63.592708	63.587430	  265.336439	  265.440670	    2.43	    5.80
   132.8	    2.49	63.602911	63.587430	  265.515975	  265.440670	    3.18	    5.80
    10.4	    0.34	63.604238	63.601420	  221.142091	  221.140590	   11.29	    5.51
   120.8	    2.26	63.605546	63.613930	  195.520851	  195.447750	    3.09	    6.57
    20.3	    0.66	63.605920	63.610570	  219.200479	  219.193330	    6.60	    5.88
   177.5	    2.35	63.609261	63.585280	  268.865558	  268.768680	    2.22	   18.79
   122.1	    1.65	63.621093	63.604330	  274.470997	  274.537350	    2.03	   13.16
    54.6	    1.32	63.623220	63.613930	  195.420733	  195.447750	    5.52	    6.57
    63.3	    1.52	63.711539	63.694130	  265.873597	  265.868010	    4.43	    7.43
    69.1	    0.94	63.722043	63.740560	  272.505858	  272.517360	    2.89	    6.84
    48.3	    0.65	63.728493	63.740250	  252.681529	  252.666900	    2.71	   13.30
   175.3	    2.36	63.755102	63.706800	  221.040047	  221.026310	    2.57	   14.17
    77.7	    1.02	63.775618	63.758190	  208.344482	  208.315630	    2.64	   22.77
     5.5	    0.07	63.776348	63.775640	  277.586269	  277.589320	    2.50	    9.42
    54.6	    0.74	63.818522	63.816510	  265.951850	  265.985900	    2.48	    9.18
    38.9	    0.66	63.823129	63.817430	  233.795709	  233.816540	    3.64	   26.60
    65.7	    0.90	63.826434	63.844390	  269.703536	  269.696140	    2.66	    3.57
   151.4	    2.00	63.841280	63.830930	  276.047739	  276.140200	    2.14	   20.12
    64.0	    0.87	63.845983	63.830220	  274.506846	  274.525540	    2.85	    7.86
    23.2	    0.77	63.852303	63.852490	  265.588128	  265.573490	    6.32	    4.38
    80.9	    1.89	63.871459	63.865020	  210.312432	  210.263530	    4.43	   12.35
    50.9	    0.96	63.885548	63.876820	  269.264863	  269.290100	    3.55	    5.05
   271.7	    4.75	63.885548	63.820490	  269.264863	  269.178040	    3.55	   21.52
   107.3	    1.37	63.891509	63.869030	  233.108341	  233.152760	    2.81	   28.24
     9.8	    0.32	63.911059	63.910360	  233.451365	  233.457380	   16.29	    6.56
    55.8	    0.74	63.917645	63.924160	  219.741573	  219.709560	    2.97	   19.31
   186.5	    2.53	63.924505	63.947070	  275.051157	  274.945040	    2.59	    9.93
    61.2	    1.21	64.040500	64.025900	  182.109616	  182.089770	    4.09	   29.28
    52.5	    0.71	64.048245	64.033820	  278.104953	  278.100130	    2.23	   12.54
    97.9	    1.82	64.050099	64.058920	  277.115881	  277.057100	    3.14	    9.44
    90.9	    1.24	64.078098	64.053080	  275.573640	  275.565640	    2.12	    8.42
   157.3	    2.14	64.100413	64.144080	  261.853219	  261.849550	    2.08	    9.62
    27.8	    0.52	64.103701	64.100990	  263.752524	  263.769100	    3.63	    8.64
    29.6	    0.55	64.159426	64.155820	  277.348470	  277.331540	    3.32	    6.10
    75.6	    1.04	64.163255	64.142600	  269.810651	  269.801850	    2.42	    3.05
    50.2	    0.95	64.169502	64.158570	  269.524658	  269.504790	    3.14	    2.64
    27.2	    0.88	64.173785	64.180220	  182.068178	  182.059070	    9.23	    7.00
    87.2	    1.18	64.182040	64.176690	  278.857864	  278.803620	    2.63	   13.16
    20.8	    0.67	64.244632	64.239010	  187.887514	  187.884480	   12.35	    8.15
   153.1	    2.06	64.271538	64.237940	  262.318417	  262.258420	    2.20	   13.73
    11.7	    0.39	64.348537	64.345890	  275.491322	  275.487000	   18.01	    1.34
    43.6	    1.04	64.364548	64.375440	  211.113581	  211.101390	    4.24	    8.05
    59.7	    1.11	64.391228	64.375440	  211.113223	  211.101390	    3.05	    8.05
    23.2	    0.57	64.403297	64.396860	  273.473986	  273.473450	    5.83	    1.70
    43.5	    0.78	64.420393	64.410500	  198.760480	  198.744400	    3.44	   16.51
   126.1	    1.71	64.445305	64.458310	  266.679777	  266.755190	    2.10	    9.65
    54.2	    0.73	64.445487	64.454790	  275.160860	  275.133390	    2.22	   13.49
    51.4	    0.70	64.480057	64.486240	  271.166277	  271.136380	    2.13	    6.23
    19.0	    0.44	64.498319	64.502550	  211.524736	  211.532060	    5.26	   14.13
   166.2	    2.24	64.512077	64.478810	  273.987355	  274.061710	    2.17	   12.83
   169.1	    2.28	64.575435	64.617530	  274.171506	  274.122890	    2.37	   12.66
    22.7	    0.74	64.580258	64.576870	  198.615094	  198.602680	   16.08	    7.20
   176.9	    2.41	64.646630	64.637850	  277.991876	  278.104740	    2.65	    6.47
   125.2	    1.68	64.651920	64.672780	  265.914350	  265.849300	    2.40	   15.92
    71.6	    0.98	64.667947	64.648360	  269.188146	  269.180080	    2.00	    3.98
    56.7	    0.77	64.668544	64.683190	  268.252538	  268.239010	    2.46	    5.12
   259.7	    3.52	64.668544	64.646030	  268.252538	  268.412630	    2.46	   11.24
    84.4	    1.14	64.673561	64.654680	  274.585895	  274.553380	    2.65	   13.57
    85.8	    1.55	64.687434	64.672780	  265.893256	  265.849300	    3.05	   15.92
    63.0	    0.85	64.710802	64.716380	  265.123127	  265.084260	    2.03	   11.18
    95.8	    1.30	64.826003	64.829260	  278.192494	  278.130370	    2.14	   10.27
    26.7	    0.89	64.841522	64.838150	  276.278395	  276.293950	   12.30	    1.38
   112.1	    1.51	64.846734	64.819600	  265.619906	  265.655820	    2.61	   12.84
    89.0	    1.65	64.852050	64.829260	  278.107799	  278.130370	    3.14	   10.27
   140.2	    1.87	64.867648	64.867160	  268.618926	  268.527220	    2.66	   17.25
    54.6	    0.74	64.870885	64.855710	  266.479987	  266.480290	    2.65	    7.54
    43.3	    0.59	64.875286	64.885800	  275.566565	  275.552800	    2.27	    8.75
   135.9	    1.84	64.883338	64.869740	  264.301542	  264.384460	    2.10	   11.28
    98.3	    1.31	64.892735	64.867160	  268.549722	  268.527220	    2.60	   17.25
    46.2	    0.63	64.990556	64.989980	  268.014873	  267.984530	    2.11	    8.09
    46.7	    0.64	64.994462	65.002000	  265.007152	  264.982180	    2.78	    3.85
    28.3	    0.94	65.015754	65.022000	  129.811246	  129.799930	   40.50	    3.83
   127.7	    1.74	65.024340	64.989980	  268.005414	  267.984530	    2.05	    8.09
   159.8	    2.16	65.040730	65.029790	  263.128807	  263.026860	    2.60	   12.87
    41.1	    1.00	65.042408	65.041530	  264.087663	  264.060670	    5.36	    2.06
   123.5	    1.65	65.050539	65.072440	   67.658651	   67.721310	    2.81	   16.03
    51.1	    0.70	65.082932	65.074810	  274.230185	  274.202550	    2.40	    5.38
   112.3	    1.53	65.100192	65.113020	  262.578789	  262.511260	    2.93	    8.80
    57.4	    1.08	65.126573	65.117710	  272.872902	  272.904420	    3.56	    4.39
    45.7	    0.62	65.127561	65.123100	  273.854082	  273.825840	    2.29	   11.52
    38.2	    0.52	65.138600	65.129240	  265.297025	  265.308960	    2.35	    7.88
    60.5	    0.83	65.150569	65.159110	  264.486487	  264.520940	    2.21	    5.10
    61.5	    0.84	65.155716	65.155030	  273.358452	  273.399050	    2.11	    9.26
    20.5	    0.39	65.157629	65.156810	  276.182289	  276.195710	    3.24	    1.82
   102.6	    1.40	65.158213	65.133240	  270.534572	  270.501920	    2.15	    8.11
    36.1	    0.68	65.182490	65.176330	  274.986230	  274.967350	    3.18	    3.92
